Trace Atmospheric Carbon-Monoxide Sensor,Fritz Bien,,Phase I,Spectral Sciences Inc.,48828,,MSFC
Conducting Organic Polymer Environmental Sensor,Fritz Bien,,Phase I,Spectral Sciences Inc.,50000,,JSC
Preparation of Superconducting Wire,Richard Gregorio,,Phase I,Spire Corporation,49480,,MSFC
A 2.1 Micron Lidar Detector,Richard Gregorio,,Phase I,Spire Corporation,48090,,LaRC
Long-Cycle-Life Rechargeable Lithium Batteries,A. C. Makrides,,Phase I,EIC Laboratories Inc.,50000,,JPL
High-Temperature Superconducting Composites,A. C. Makrides,,Phase I,EIC Laboratories Inc.,50000,,GSFC
Innovative Prepregging for High Temperature Thermoolastics,Adi Guzdar,,Phase I,Foster-Miller Inc,50000,,LaRC
Binary Mixtures for Spacecraft Heat Transport,Adi Guzdar,,Phase I,Foster-Miller Inc,50000,,MSFC
Composite Six-Axis Force Sensor with Embedded Optical Sensors,Edward Marram,,Phase I,Geo-Centers Inc,49844,,GSFC
Titanium-Carbide Used to Protect Carbon Composites,Alfred Ajami,,Phase I,Tracer Technologies Inc,48967,,JSC
Large-Area High-Gain Microchannel Plates,Peter Graves,,Phase I,Detector Technology Inc,45576,,GSFC
Fiber-Optic Loop Antenna for the Measurement of Electric Currents in Space,James Engel,,Phase I,Optra Inc.,49098,,GSFC
Auto-Aligned Fourier Transform Ultraviolet Spectrometer,James Engel,,Phase I,Optra Inc.,49762,,JPL
EEG-Based Metric for Flight Deck Workload Assessment,Alper Caglayan,,Phase I,Charles River Analytics Inc.,48208,,LaRC
Three-Body Reaction Rates for H2-O2 at High Temperatures,Byron David Green,,Phase I,Physical Sciences Inc.,49948,,GRC
Production of Oxygen and Other Products by Pyrolysis of Lunar Materials,Michael Finson,,Phase I,Physical Sciences Inc.,49983,,JSC
Cathode-Catalyst Support Materials for High-Temperature Alkaline Fuel Cells,Jose Giner,,Phase I,Giner Inc.,50000,,GRC
High-Precision Sun-Tolerant Lidar,P. G. Debaryshe,,Phase I,Holometrix Inc Electro-Optics Divsion,49853,,JSC
Sensor-Based Whole-Arm Manipulation for Adaptive Grasping,Steven Gordon,,Phase I,Intelligent Automation Systems Inc,49910,,JSC
Autonomous Integrated GPS/INS Navigation Experiment for OMV,Triveni Upadhyay,,Phase I,Mayflower Communications Co Inc,49879,,MSFC
Diagnostic Contamination Measurements in Space,Joseph Titus,,Phase I,SSG Inc,48334,,GSFC
Multi-Spectral High-Resolution Remote Sensor,Joseph Titus,,Phase I,SSG Inc,50000,,SSC
Thermal-Tile-Bond Inspection by Gamma Ray Scattering,Richard Gregorio,,Phase I,Spire Corporation,50000,,KSC
Fabrication of Low-Cost Epitaxial Indium-Phosphide Solar Cells,Paul Smith,,Phase I,Kopin Corp,50000,,GRC
Real-Time Hydrazine Monitoring with Surface-Enhanced Raman Spectroscopy,A. C. Makrides,,Phase I,EIC Laboratories Inc.,50000,,KSC
Fast Optical Switch for Multimode Fiber-Optic-Based Control Systems,Edward Marram,,Phase I,Geo-Centers Inc,49905,,GRC
The Stability of High-Temperature Superconducting Materials in Low Earth Orbits,J. T. Schriempf,,Phase I,Physical Sciences Inc.,49903,,GRC
Chemical-Vapor-Deposition Fluid-Flow-Simulation Modelling Tool,Edward Bullister,,Phase I,Nektonics Inc,44820,,LaRC
Fiber-Optic Sensor Technology for High-Altitude Balloons,Edward Marram,,Phase I,Geo-Centers Inc,46385,,GSFC
Laser Technique in Superconducting Film Deposition,Byron David Green,,Phase I,Physical Sciences Inc.,49535,,JPL
Improved Thermal Energy Storage System for Advanced Solar-Dynamic Space Power Generation,Adi Guzdar,,Phase I,Foster-Miller Inc,50000,,GRC
Gas Turbine Combustor for Low Pattern Factor and Low NOx Emission,Jerry Melconian,,Phase I,Sol-3 Resources Inc,50000,,GRC
Diode-Pumped Laser Altimeter,Peter Moulton,,Phase I,Q-Peak Inc.,48978,,GSFC
Continuous On-Board Non-Destructive Monitoring of Degradation of Fiber Composites,Richard Hayden,,Phase I,Technology Integration Inc,50000,,GRC
Hypersonic Thermophysics Code,Byron David Green,,Phase I,Physical Sciences Inc.,49400,,LaRC
Lightweight Non-Metallic Heat-Pipe Radiator,Adi Guzdar,,Phase I,Foster-Miller Inc,50000,,JSC
Optrode Development for Environmental Ph Monitoring,Edward Marram,,Phase I,Geo-Centers Inc,49732,,KSC
Auto-Aligned Fourier Transform Ultraviolet Spectrometer,James Engel,,Phase II,Optra Inc.,494284,,JPL
Low-Cost Epitaxial Indium-Phosphide Solar Cells,Paul Smith,,Phase II,Kopin Corp,493140,,GRC
Three-Body Reaction Rates for H2-O2 at High Temperatures,Byron David Green,,Phase II,Physical Sciences Inc.,497009,,GRC
Robotic Testbed for Adaptive Grasping of Objects in Space,Steven Gordon,,Phase II,Intelligent Automation Systems Inc,497000,,JSC
Chemical-Vapor-Deposition Fluid-Flow-Simulation Modelling Tool,Edward Bullister,,Phase II,Nektonics Inc,440000,,LaRC
Multi-Spectral High-Resolution Remote Sensor,Joseph Titus,,Phase II,SSG Inc,459167,,SSC
Autonomous Integrated GPS/INS Navigation Experiment for OMV and STV,Triveni Upadhyay,,Phase II,Mayflower Communications Co Inc,487200,,MSFC
Fast Optical Switch for Multimode Fiber-Optic-Based Control Systems,Edward Marram,,Phase II,Geo-Centers Inc,481641,,GRC
Production of Oxygen and Other Products by Pyrolysis of Lunar Materials,Arthur Boni,,Phase II,Physical Sciences Inc.,430300,,JSC
Binary Mixtures for Spacecraft Heat Transport,Adi Guzdar,,Phase II,Foster-Miller Inc,499964,,MSFC
Real-Time Hydrazine Monitoring with Surface-Enhanced Raman Spectroscopy,A. C. Makrides,,Phase II,EIC Laboratories Inc.,494315,,KSC
Fiber-Optic Loop for the Measurement of Electric Currents in Space,James Engel,,Phase II,Optra Inc.,472754,,GSFC
Magnetic Spindle Bearing for an Optical-Disk Buffer,David Eisenhaure,,Phase I,Satcon Technology Corp,46332,,LaRC
Ultrasonic Transducers: Deployment and Signal Processing Means for Cryofluids,Charles Hogan,,Phase I,Panametrics Inc,50000,,GRC
Diode-Pumped Laser Altimeter,Peter Moulton,,Phase II,Q-Peak Inc.,496218,,GSFC
Trace Atmospheric Carbon-Monoxide Sensor,Fritz Bien,,Phase II,Spectral Sciences Inc.,487300,,MSFC
High-Shear Rotary Die for Thermoplastics Prepregging,Adi Guzdar,,Phase II,Foster-Miller Inc,491860,,LaRC
Optrode Development for Environmental Ph Monitoring,Edward Marram,,Phase II,Geo-Centers Inc,494292,,KSC
Gas Turbine Combustor for Low Pattern Factor and Low NOx Emission,Jerry Melconian,,Phase II,Sol-3 Resources Inc,358570,,GRC
Conducting Organic Polymer Environmental Sensor,Fritz Bien,,Phase II,Spectral Sciences Inc.,471100,,JSC
Long-Cycle-Life Rechargeable Lithium Batteries,A. C. Makrides,,Phase II,EIC Laboratories Inc.,493106,,JPL
